"","trait.x","gene_ID","eQTL_chr","pos","eQTL_start","eQTL_end","min_eQTL_LOD","max_eQTL_LOD","gene_CHROM","gene_start","gene_end","trait.y","chrom","subject","AGI","At_symbol","model","B.napus_GO_term","GO_des","QTL_start","QTL_end","eQTL_genetic_start","eQTL_genetic_end","QTL_genetic_start","QTL_genetic_end"
"1594","BnaC06g23980D","BnaC06g23980D","chrC06",86.62919803,25340726,33604870,6.45762312201687,9.77461878936012,"chrC06",25798016,25802052,"days_to_flower","C06","AT4G09360.1","AT4G09360"," NB-ARC domain-containing disease resistance protein ","scanone","GO:0005515;GO:0006952;GO:0007165;GO:0043531","protein binding;defense response;signal transduction;ADP binding",25340726,32476288,86.62919803,86.62919803,66.68841915,91.24484106
"1595","BnaC06g23980D","BnaC06g23980D","chrC06",86.62919803,25340726,33604870,6.45762312201687,9.77461878936012,"chrC06",25798016,25802052,"lobe_number_2016_01_21","C06","AT4G09360.1","AT4G09360"," NB-ARC domain-containing disease resistance protein ","scanone","GO:0005515;GO:0006952;GO:0007165;GO:0043531","protein binding;defense response;signal transduction;ADP binding",17988931,34186889,86.62919803,86.62919803,43.49264296,112.8964906
"1596","BnaC06g23980D","BnaC06g23980D","chrC06",86.62919803,25340726,33604870,6.45762312201687,9.77461878936012,"chrC06",25798016,25802052,"Myristic_acid","C06","AT4G09360.1","AT4G09360"," NB-ARC domain-containing disease resistance protein ","scanone","GO:0005515;GO:0006952;GO:0007165;GO:0043531","protein binding;defense response;signal transduction;ADP binding",25440524,33994242,86.62919803,86.62919803,65.05196888,105.0752643
"1597","BnaC06g23990D","BnaC06g23990D","chrC06",55.16316969,17988931,31785732,2.1582408265772,4.27205114294573,"chrC06",25802108,25803328,"days_to_bolt","C06","AT4G09360.1","AT4G09360"," NB-ARC domain-containing disease resistance protein ","cim","GO:0005515","protein binding",22643132,31785732,55.16316969,55.16316969,71.30344918,87.93674586
"1598","BnaC06g23990D","BnaC06g23990D","chrC06",55.16316969,17988931,31785732,2.1582408265772,4.27205114294573,"chrC06",25802108,25803328,"lobe_number_I","C06","AT4G09360.1","AT4G09360"," NB-ARC domain-containing disease resistance protein ","cim","GO:0005515","protein binding",22643132,30253083,55.16316969,55.16316969,71.30344918,86.31212794
"1599","BnaC06g23990D","BnaC06g23990D","chrC06",55.16316969,17988931,31785732,2.1582408265772,4.27205114294573,"chrC06",25802108,25803328,"days_to_flower","C06","AT4G09360.1","AT4G09360"," NB-ARC domain-containing disease resistance protein ","scanone","GO:0005515","protein binding",25340726,32476288,55.16316969,55.16316969,66.68841915,91.24484106
"1600","BnaC06g23990D","BnaC06g23990D","chrC06",55.16316969,17988931,31785732,2.1582408265772,4.27205114294573,"chrC06",25802108,25803328,"lobe_number_2016_01_21","C06","AT4G09360.1","AT4G09360"," NB-ARC domain-containing disease resistance protein ","scanone","GO:0005515","protein binding",17988931,34186889,55.16316969,55.16316969,43.49264296,112.8964906
"1601","BnaC06g23990D","BnaC06g23990D","chrC06",55.16316969,17988931,31785732,2.1582408265772,4.27205114294573,"chrC06",25802108,25803328,"Myristic_acid","C06","AT4G09360.1","AT4G09360"," NB-ARC domain-containing disease resistance protein ","scanone","GO:0005515","protein binding",25440524,33994242,55.16316969,55.16316969,65.05196888,105.0752643
"1602","BnaC06g24670D","BnaC06g24670D","chrC06",78,22643132,28330033,24.8232377880103,32.3161008822112,"chrC06",26365000,26366328,"days_to_bolt","C06",NA,NA,NA,"cim",NA,NA,22643132,31785732,78,78,71.30344918,87.93674586
"1603","BnaC06g24670D","BnaC06g24670D","chrC06",78,22643132,28330033,24.8232377880103,32.3161008822112,"chrC06",26365000,26366328,"lobe_number_I","C06",NA,NA,NA,"cim",NA,NA,22643132,30253083,78,78,71.30344918,86.31212794
"1604","BnaC06g24670D","BnaC06g24670D","chrC06",78,22643132,28330033,24.8232377880103,32.3161008822112,"chrC06",26365000,26366328,"days_to_flower","C06",NA,NA,NA,"scanone",NA,NA,25340726,32476288,78,78,66.68841915,91.24484106
"1605","BnaC06g24670D","BnaC06g24670D","chrC06",78,22643132,28330033,24.8232377880103,32.3161008822112,"chrC06",26365000,26366328,"lobe_number_2016_01_21","C06",NA,NA,NA,"scanone",NA,NA,17988931,34186889,78,78,43.49264296,112.8964906
"1606","BnaC06g24670D","BnaC06g24670D","chrC06",78,22643132,28330033,24.8232377880103,32.3161008822112,"chrC06",26365000,26366328,"Myristic_acid","C06",NA,NA,NA,"scanone",NA,NA,25440524,33994242,78,78,65.05196888,105.0752643
"1607","BnaC06g24700D","BnaC06g24700D","chrC06",93.60193994,20447093,33204851,4.98731868081421,6.66939861154251,"chrC06",26381354,26383603,"days_to_bolt","C06","AT1G70370.1","AT1G70370"," polygalacturonase 2 ","cim",NA,NA,22643132,31785732,93.60193994,93.60193994,71.30344918,87.93674586
"1608","BnaC06g24700D","BnaC06g24700D","chrC06",93.60193994,20447093,33204851,4.98731868081421,6.66939861154251,"chrC06",26381354,26383603,"lobe_number_I","C06","AT1G70370.1","AT1G70370"," polygalacturonase 2 ","cim",NA,NA,22643132,30253083,93.60193994,93.60193994,71.30344918,86.31212794
"1609","BnaC06g24700D","BnaC06g24700D","chrC06",93.60193994,20447093,33204851,4.98731868081421,6.66939861154251,"chrC06",26381354,26383603,"days_to_flower","C06","AT1G70370.1","AT1G70370"," polygalacturonase 2 ","scanone",NA,NA,25340726,32476288,93.60193994,93.60193994,66.68841915,91.24484106
"1610","BnaC06g24700D","BnaC06g24700D","chrC06",93.60193994,20447093,33204851,4.98731868081421,6.66939861154251,"chrC06",26381354,26383603,"lobe_number_2016_01_21","C06","AT1G70370.1","AT1G70370"," polygalacturonase 2 ","scanone",NA,NA,17988931,34186889,93.60193994,93.60193994,43.49264296,112.8964906
"1611","BnaC06g24700D","BnaC06g24700D","chrC06",93.60193994,20447093,33204851,4.98731868081421,6.66939861154251,"chrC06",26381354,26383603,"Myristic_acid","C06","AT1G70370.1","AT1G70370"," polygalacturonase 2 ","scanone",NA,NA,25440524,33994242,93.60193994,93.60193994,65.05196888,105.0752643
"1612","BnaC06g25080D","BnaC06g25080D","chrC06",80,22643132,28523262,8.3698023790578,17.2290309292856,"chrC06",26638553,26639222,"days_to_bolt","C06",NA,NA,NA,"cim",NA,NA,22643132,31785732,80,80,71.30344918,87.93674586
"1613","BnaC06g25080D","BnaC06g25080D","chrC06",80,22643132,28523262,8.3698023790578,17.2290309292856,"chrC06",26638553,26639222,"lobe_number_I","C06",NA,NA,NA,"cim",NA,NA,22643132,30253083,80,80,71.30344918,86.31212794
"1614","BnaC06g25080D","BnaC06g25080D","chrC06",80,22643132,28523262,8.3698023790578,17.2290309292856,"chrC06",26638553,26639222,"days_to_flower","C06",NA,NA,NA,"scanone",NA,NA,25340726,32476288,80,80,66.68841915,91.24484106
"1615","BnaC06g25080D","BnaC06g25080D","chrC06",80,22643132,28523262,8.3698023790578,17.2290309292856,"chrC06",26638553,26639222,"lobe_number_2016_01_21","C06",NA,NA,NA,"scanone",NA,NA,17988931,34186889,80,80,43.49264296,112.8964906
"1616","BnaC06g25080D","BnaC06g25080D","chrC06",80,22643132,28523262,8.3698023790578,17.2290309292856,"chrC06",26638553,26639222,"Myristic_acid","C06",NA,NA,NA,"scanone",NA,NA,25440524,33994242,80,80,65.05196888,105.0752643
"1617","BnaC06g25090D","BnaC06g25090D","chrC06",80,22643132,28330033,15.8685892004318,29.5434218125259,"chrC06",26639303,26639886,"days_to_bolt","C06",NA,NA,NA,"cim",NA,NA,22643132,31785732,80,80,71.30344918,87.93674586
"1618","BnaC06g25090D","BnaC06g25090D","chrC06",80,22643132,28330033,15.8685892004318,29.5434218125259,"chrC06",26639303,26639886,"lobe_number_I","C06",NA,NA,NA,"cim",NA,NA,22643132,30253083,80,80,71.30344918,86.31212794
"1619","BnaC06g25090D","BnaC06g25090D","chrC06",80,22643132,28330033,15.8685892004318,29.5434218125259,"chrC06",26639303,26639886,"days_to_flower","C06",NA,NA,NA,"scanone",NA,NA,25340726,32476288,80,80,66.68841915,91.24484106
"1620","BnaC06g25090D","BnaC06g25090D","chrC06",80,22643132,28330033,15.8685892004318,29.5434218125259,"chrC06",26639303,26639886,"lobe_number_2016_01_21","C06",NA,NA,NA,"scanone",NA,NA,17988931,34186889,80,80,43.49264296,112.8964906
"1621","BnaC06g25090D","BnaC06g25090D","chrC06",80,22643132,28330033,15.8685892004318,29.5434218125259,"chrC06",26639303,26639886,"Myristic_acid","C06",NA,NA,NA,"scanone",NA,NA,25440524,33994242,80,80,65.05196888,105.0752643
"1622","BnaC06g25140D","BnaC06g25140D","chrC06",85,21361885,33994242,2.5247351282236,4.96272439741997,"chrC06",26679522,26684091,"days_to_bolt","C06","AT1G69870.1","AT1G69870"," nitrate transporter 1.7 ","cim","GO:0005215;GO:0006810;GO:0016020","transporter activity;transport;membrane",22643132,31785732,85,85,71.30344918,87.93674586
"1623","BnaC06g25140D","BnaC06g25140D","chrC06",85,21361885,33994242,2.5247351282236,4.96272439741997,"chrC06",26679522,26684091,"lobe_number_I","C06","AT1G69870.1","AT1G69870"," nitrate transporter 1.7 ","cim","GO:0005215;GO:0006810;GO:0016020","transporter activity;transport;membrane",22643132,30253083,85,85,71.30344918,86.31212794
"1624","BnaC06g25140D","BnaC06g25140D","chrC06",85,21361885,33994242,2.5247351282236,4.96272439741997,"chrC06",26679522,26684091,"days_to_flower","C06","AT1G69870.1","AT1G69870"," nitrate transporter 1.7 ","scanone","GO:0005215;GO:0006810;GO:0016020","transporter activity;transport;membrane",25340726,32476288,85,85,66.68841915,91.24484106
"1625","BnaC06g25140D","BnaC06g25140D","chrC06",85,21361885,33994242,2.5247351282236,4.96272439741997,"chrC06",26679522,26684091,"lobe_number_2016_01_21","C06","AT1G69870.1","AT1G69870"," nitrate transporter 1.7 ","scanone","GO:0005215;GO:0006810;GO:0016020","transporter activity;transport;membrane",17988931,34186889,85,85,43.49264296,112.8964906
"1626","BnaC06g25140D","BnaC06g25140D","chrC06",85,21361885,33994242,2.5247351282236,4.96272439741997,"chrC06",26679522,26684091,"Myristic_acid","C06","AT1G69870.1","AT1G69870"," nitrate transporter 1.7 ","scanone","GO:0005215;GO:0006810;GO:0016020","transporter activity;transport;membrane",25440524,33994242,85,85,65.05196888,105.0752643
"1627","BnaC06g26620D","BnaC06g26620D","chrC06",79,22643132,28330033,20.649793743425,42.746994481228,"chrC06",28204365,28206468,"days_to_bolt","C06","AT1G67680.1","AT1G67680"," SRP72 RNA-binding domain ","cim","GO:0005515;GO:0006614","protein binding;SRP-dependent cotranslational protein targeting to membrane",22643132,31785732,79,79,71.30344918,87.93674586
"1628","BnaC06g26620D","BnaC06g26620D","chrC06",79,22643132,28330033,20.649793743425,42.746994481228,"chrC06",28204365,28206468,"lobe_number_I","C06","AT1G67680.1","AT1G67680"," SRP72 RNA-binding domain ","cim","GO:0005515;GO:0006614","protein binding;SRP-dependent cotranslational protein targeting to membrane",22643132,30253083,79,79,71.30344918,86.31212794
"1629","BnaC06g26620D","BnaC06g26620D","chrC06",79,22643132,28330033,20.649793743425,42.746994481228,"chrC06",28204365,28206468,"days_to_flower","C06","AT1G67680.1","AT1G67680"," SRP72 RNA-binding domain ","scanone","GO:0005515;GO:0006614","protein binding;SRP-dependent cotranslational protein targeting to membrane",25340726,32476288,79,79,66.68841915,91.24484106
"1630","BnaC06g26620D","BnaC06g26620D","chrC06",79,22643132,28330033,20.649793743425,42.746994481228,"chrC06",28204365,28206468,"lobe_number_2016_01_21","C06","AT1G67680.1","AT1G67680"," SRP72 RNA-binding domain ","scanone","GO:0005515;GO:0006614","protein binding;SRP-dependent cotranslational protein targeting to membrane",17988931,34186889,79,79,43.49264296,112.8964906
"1631","BnaC06g26620D","BnaC06g26620D","chrC06",79,22643132,28330033,20.649793743425,42.746994481228,"chrC06",28204365,28206468,"Myristic_acid","C06","AT1G67680.1","AT1G67680"," SRP72 RNA-binding domain ","scanone","GO:0005515;GO:0006614","protein binding;SRP-dependent cotranslational protein targeting to membrane",25440524,33994242,79,79,65.05196888,105.0752643
"1632","BnaC06g26630D","BnaC06g26630D","chrC06",80,22643132,28330033,24.988082662537,95.0650026027096,"chrC06",28206627,28207160,"days_to_bolt","C06","AT1G67680.1","AT1G67680"," SRP72 RNA-binding domain ","cim","GO:0006614;GO:0008312;GO:0048500","SRP-dependent cotranslational protein targeting to membrane;7S RNA binding;signal recognition particle",22643132,31785732,80,80,71.30344918,87.93674586
"1633","BnaC06g26630D","BnaC06g26630D","chrC06",80,22643132,28330033,24.988082662537,95.0650026027096,"chrC06",28206627,28207160,"lobe_number_I","C06","AT1G67680.1","AT1G67680"," SRP72 RNA-binding domain ","cim","GO:0006614;GO:0008312;GO:0048500","SRP-dependent cotranslational protein targeting to membrane;7S RNA binding;signal recognition particle",22643132,30253083,80,80,71.30344918,86.31212794
"1634","BnaC06g26630D","BnaC06g26630D","chrC06",80,22643132,28330033,24.988082662537,95.0650026027096,"chrC06",28206627,28207160,"days_to_flower","C06","AT1G67680.1","AT1G67680"," SRP72 RNA-binding domain ","scanone","GO:0006614;GO:0008312;GO:0048500","SRP-dependent cotranslational protein targeting to membrane;7S RNA binding;signal recognition particle",25340726,32476288,80,80,66.68841915,91.24484106
"1635","BnaC06g26630D","BnaC06g26630D","chrC06",80,22643132,28330033,24.988082662537,95.0650026027096,"chrC06",28206627,28207160,"lobe_number_2016_01_21","C06","AT1G67680.1","AT1G67680"," SRP72 RNA-binding domain ","scanone","GO:0006614;GO:0008312;GO:0048500","SRP-dependent cotranslational protein targeting to membrane;7S RNA binding;signal recognition particle",17988931,34186889,80,80,43.49264296,112.8964906
"1636","BnaC06g26630D","BnaC06g26630D","chrC06",80,22643132,28330033,24.988082662537,95.0650026027096,"chrC06",28206627,28207160,"Myristic_acid","C06","AT1G67680.1","AT1G67680"," SRP72 RNA-binding domain ","scanone","GO:0006614;GO:0008312;GO:0048500","SRP-dependent cotranslational protein targeting to membrane;7S RNA binding;signal recognition particle",25440524,33994242,80,80,65.05196888,105.0752643
"1637","BnaC06g26640D","BnaC06g26640D","chrC06",60,20447093,33204851,3.96739293238263,5.43554255359836,"chrC06",28209542,28212882,"days_to_bolt","C06","AT1G67570.1","AT1G67570"," Protein of unknown function (DUF3537) ","cim",NA,NA,22643132,31785732,60,60,71.30344918,87.93674586
"1638","BnaC06g26640D","BnaC06g26640D","chrC06",60,20447093,33204851,3.96739293238263,5.43554255359836,"chrC06",28209542,28212882,"lobe_number_I","C06","AT1G67570.1","AT1G67570"," Protein of unknown function (DUF3537) ","cim",NA,NA,22643132,30253083,60,60,71.30344918,86.31212794
"1639","BnaC06g26640D","BnaC06g26640D","chrC06",60,20447093,33204851,3.96739293238263,5.43554255359836,"chrC06",28209542,28212882,"days_to_flower","C06","AT1G67570.1","AT1G67570"," Protein of unknown function (DUF3537) ","scanone",NA,NA,25340726,32476288,60,60,66.68841915,91.24484106
"1640","BnaC06g26640D","BnaC06g26640D","chrC06",60,20447093,33204851,3.96739293238263,5.43554255359836,"chrC06",28209542,28212882,"lobe_number_2016_01_21","C06","AT1G67570.1","AT1G67570"," Protein of unknown function (DUF3537) ","scanone",NA,NA,17988931,34186889,60,60,43.49264296,112.8964906
"1641","BnaC06g26640D","BnaC06g26640D","chrC06",60,20447093,33204851,3.96739293238263,5.43554255359836,"chrC06",28209542,28212882,"Myristic_acid","C06","AT1G67570.1","AT1G67570"," Protein of unknown function (DUF3537) ","scanone",NA,NA,25440524,33994242,60,60,65.05196888,105.0752643
"1642","BnaC06g26790D","BnaC06g26790D","chrC06",82.00589969,22643132,30205957,7.08405460674259,12.6160644310259,"chrC06",28344529,28346096,"days_to_bolt","C06",NA,NA,NA,"cim","GO:0005515;GO:0008270","protein binding;zinc ion binding",22643132,31785732,82.00589969,82.00589969,71.30344918,87.93674586
"1643","BnaC06g26790D","BnaC06g26790D","chrC06",82.00589969,22643132,30205957,7.08405460674259,12.6160644310259,"chrC06",28344529,28346096,"lobe_number_I","C06",NA,NA,NA,"cim","GO:0005515;GO:0008270","protein binding;zinc ion binding",22643132,30253083,82.00589969,82.00589969,71.30344918,86.31212794
"1644","BnaC06g26790D","BnaC06g26790D","chrC06",82.00589969,22643132,30205957,7.08405460674259,12.6160644310259,"chrC06",28344529,28346096,"days_to_flower","C06",NA,NA,NA,"scanone","GO:0005515;GO:0008270","protein binding;zinc ion binding",25340726,32476288,82.00589969,82.00589969,66.68841915,91.24484106
"1645","BnaC06g26790D","BnaC06g26790D","chrC06",82.00589969,22643132,30205957,7.08405460674259,12.6160644310259,"chrC06",28344529,28346096,"lobe_number_2016_01_21","C06",NA,NA,NA,"scanone","GO:0005515;GO:0008270","protein binding;zinc ion binding",17988931,34186889,82.00589969,82.00589969,43.49264296,112.8964906
"1646","BnaC06g26790D","BnaC06g26790D","chrC06",82.00589969,22643132,30205957,7.08405460674259,12.6160644310259,"chrC06",28344529,28346096,"Myristic_acid","C06",NA,NA,NA,"scanone","GO:0005515;GO:0008270","protein binding;zinc ion binding",25440524,33994242,82.00589969,82.00589969,65.05196888,105.0752643
"1647","BnaC06g26800D","BnaC06g26800D","chrC06",83,25340726,28611612,10.0247210348172,11.0781690691597,"chrC06",28379774,28380429,"days_to_bolt","C06",NA,NA,NA,"cim",NA,NA,22643132,31785732,83,83,71.30344918,87.93674586
"1648","BnaC06g26800D","BnaC06g26800D","chrC06",83,25340726,28611612,10.0247210348172,11.0781690691597,"chrC06",28379774,28380429,"lobe_number_I","C06",NA,NA,NA,"cim",NA,NA,22643132,30253083,83,83,71.30344918,86.31212794
"1649","BnaC06g26800D","BnaC06g26800D","chrC06",83,25340726,28611612,10.0247210348172,11.0781690691597,"chrC06",28379774,28380429,"days_to_flower","C06",NA,NA,NA,"scanone",NA,NA,25340726,32476288,83,83,66.68841915,91.24484106
"1650","BnaC06g26800D","BnaC06g26800D","chrC06",83,25340726,28611612,10.0247210348172,11.0781690691597,"chrC06",28379774,28380429,"lobe_number_2016_01_21","C06",NA,NA,NA,"scanone",NA,NA,17988931,34186889,83,83,43.49264296,112.8964906
"1651","BnaC06g26800D","BnaC06g26800D","chrC06",83,25340726,28611612,10.0247210348172,11.0781690691597,"chrC06",28379774,28380429,"Myristic_acid","C06",NA,NA,NA,"scanone",NA,NA,25440524,33994242,83,83,65.05196888,105.0752643
"1652","BnaC06g26960D","BnaC06g26960D","chrC06",86.31212794,22643132,33204851,4.69698918998839,6.82913614939446,"chrC06",28467412,28469427,"days_to_bolt","C06",NA,NA,NA,"cim",NA,NA,22643132,31785732,86.31212794,86.31212794,71.30344918,87.93674586
"1653","BnaC06g26960D","BnaC06g26960D","chrC06",86.31212794,22643132,33204851,4.69698918998839,6.82913614939446,"chrC06",28467412,28469427,"lobe_number_I","C06",NA,NA,NA,"cim",NA,NA,22643132,30253083,86.31212794,86.31212794,71.30344918,86.31212794
